radionuclide,route_of_intake,material,fA,amad_um,time_days,whole_body,urine_24h,faeces_24h,alimentary_tract,lungs,skeleton,liver
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,1060.0,0.00058,1.3,43.0,0.92,0.013,0.00066,0.016
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,1070.0,0.00059,1.3,46.0,0.93,0.014,0.00066,0.016
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,1080.0,0.00059,1.4,49.0,0.93,0.014,0.00067,0.016
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,1090.0,0.00059,1.4,52.0,0.94,0.015,0.00067,0.016
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,1095.0,0.00059,1.4,54.0,0.94,0.015,0.00067,0.016
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,1100.0,0.00059,1.4,56.0,0.94,0.016,0.00067,0.017
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,1200.0,0.00062,1.8,100.0,0.98,0.026,0.00069,0.017
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,1300.0,0.00064,2.2,170.0,1.0,0.044,0.00071,0.017
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,1400.0,0.00066,2.5,260.0,1.0,0.071,0.00072,0.017
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,1500.0,0.00068,2.8,340.0,1.0,0.11,0.00074,0.018
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,1600.0,0.00069,3.0,410.0,1.0,0.18,0.00076,0.018
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,1700.0,0.00071,3.2,460.0,1.0,0.28,0.00077,0.018
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,1800.0,0.00073,3.4,500.0,1.0,0.41,0.00079,0.019
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,1900.0,0.00074,3.6,530.0,1.0,0.59,0.00081,0.019
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,2000.0,0.00076,3.8,560.0,1.1,0.78,0.00083,0.019
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,2100.0,0.00077,3.9,590.0,1.1,0.98,0.00084,0.02
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,2200.0,0.00079,4.1,610.0,1.1,1.2,0.00086,0.02
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,2300.0,0.0008,4.2,640.0,1.1,1.3,0.00088,0.02
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,2400.0,0.00082,4.4,660.0,1.1,1.4,0.0009,0.021
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,2500.0,0.00083,4.6,690.0,1.1,1.5,0.00091,0.021
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,2600.0,0.00085,4.7,720.0,1.1,1.5,0.00093,0.021
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,2700.0,0.00087,4.9,740.0,1.1,1.6,0.00095,0.021
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,2800.0,0.00088,5.1,770.0,1.1,1.6,0.00097,0.022
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,2900.0,0.0009,5.3,800.0,1.1,1.6,0.00098,0.022
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,3000.0,0.00091,5.5,820.0,1.1,1.6,0.001,0.023
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,3100.0,0.00093,5.7,850.0,1.1,1.6,0.001,0.023
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,3200.0,0.00094,5.9,880.0,1.1,1.6,0.001,0.023
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,3300.0,0.00096,6.1,910.0,1.1,1.6,0.0011,0.024
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,3400.0,0.00097,6.3,950.0,1.1,1.6,0.0011,0.024
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,3500.0,0.00099,6.5,980.0,1.1,1.7,0.0011,0.024
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,3600.0,0.001,6.7,1000.0,1.1,1.7,0.0011,0.025
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,3650.0,0.001,6.8,1000.0,1.1,1.7,0.0011,0.025
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,4000.0,0.0011,7.6,1100.0,1.1,1.7,0.0012,0.026
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,5000.0,0.0012,10.0,1500.0,1.1,1.7,0.0013,0.03
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,6000.0,0.0014,13.0,2000.0,1.2,1.7,0.0015,0.035
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,7000.0,0.0015,16.0,2500.0,1.2,1.8,0.0017,0.04
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,8000.0,0.0016,20.0,3000.0,1.2,1.8,0.0018,0.046
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,9000.0,0.0018,23.0,3500.0,1.2,1.9,0.002,0.053
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,10000.0,0.0019,26.0,4000.0,1.3,1.9,0.0021,0.059
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,11000.0,0.002,30.0,4500.0,1.3,1.9,0.0023,0.066
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,12000.0,0.0022,33.0,5000.0,1.3,2.0,0.0025,0.074
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,13000.0,0.0023,36.0,5500.0,1.3,2.0,0.0026,0.082
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,14000.0,0.0025,40.0,6000.0,1.4,2.0,0.0028,0.09
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,15000.0,0.0027,43.0,6500.0,1.4,2.1,0.003,0.098
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,16000.0,0.0028,47.0,7100.0,1.4,2.1,0.0032,0.11
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,17000.0,0.003,51.0,7700.0,1.4,2.2,0.0034,0.11
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,18000.0,0.0032,55.0,8300.0,1.5,2.2,0.0036,0.12
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.03,18250.0,0.0032,56.0,8400.0,1.5,2.2,0.0037,0.12
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,0.041667,0.0099,,,0.12,0.013,5.4,6.2
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,0.083333,0.0049,,,0.051,0.0065,1.2,1.9
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,0.125,0.0033,,,0.031,0.0044,0.52,0.99
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,0.25,0.0017,,,0.013,0.0023,0.13,0.36
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,0.375,0.0011,,,0.0075,0.0016,0.058,0.22
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,0.5,0.00088,,,0.0052,0.0013,0.034,0.16
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,0.625,0.00071,,,0.004,0.001,0.024,0.13
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,0.75,0.00061,,,0.0033,0.00088,0.018,0.11
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,0.875,0.00053,,,0.0028,0.00076,0.014,0.1
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,1.0,0.00047,0.00013,0.00044,0.0025,0.00068,0.012,0.094
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,1.125,0.00043,,,0.0023,0.00061,0.01,0.087
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,1.25,0.00039,,,0.0022,0.00055,0.0092,0.082
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,1.375,0.00036,,,0.0021,0.00051,0.0083,0.077
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,1.5,0.00034,,,0.002,0.00047,0.0076,0.073
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,1.625,0.00032,,,0.002,0.00043,0.007,0.069
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,1.75,0.0003,,,0.002,0.00041,0.0065,0.066
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,1.875,0.00029,,,0.002,0.00038,0.0061,0.063
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,2.0,0.00027,0.00082,0.00013,0.002,0.00036,0.0057,0.06
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,2.25,0.00025,,,0.0021,0.00032,0.0051,0.054
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,2.5,0.00023,,,0.0023,0.0003,0.0047,0.05
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,2.75,0.00022,,,0.0025,0.00027,0.0043,0.046
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,3.0,0.00021,0.0022,0.00018,0.0027,0.00025,0.004,0.043
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,3.25,0.00019,,,0.0029,0.00023,0.0037,0.04
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,3.5,0.00018,,,0.0031,0.00022,0.0034,0.038
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,3.75,0.00018,,,0.0034,0.00021,0.0032,0.035
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,4.0,0.00017,0.0025,0.00034,0.0036,0.0002,0.0031,0.034
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,4.25,0.00016,,,0.0037,0.00019,0.0029,0.032
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,4.5,0.00015,,,0.0039,0.00018,0.0027,0.03
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,4.75,0.00015,,,0.004,0.00017,0.0026,0.029
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,5.0,0.00014,0.0027,0.00062,0.0041,0.00016,0.0025,0.028
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,5.5,0.00013,,,0.0043,0.00015,0.0023,0.025
U-238,Inhalation,"Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3",4E-3,0.1,6.0,0.00012,0.0028,0.00092,0.0044,0.00014,0.0021,0.024
